Chrono;Time;MIDS Status;DLIP Saturation;TDH079
160.52;00:02:40.520;;;;;Log message(s) lost
160.52;00:02:40.520;;;;;Log message(s) lost
160.52;00:02:40.520;;;;;Log message(s) lost
160.52;00:02:40.520;;;;;Log message(s) lost
160.52;00:02:40.520;;;;;Log message(s) lost
160.52;00:02:40.520;;;;;Log message(s) lost
158.98;00:02:38.980;0,5;0;0,5
158.98;00:02:38.980;;;;98
160.55;00:02:40.550;;;;;Log message(s) lost
160.58;00:02:40.580;;;;;Log message(s) lost
160.61;00:02:40.610;;;;;Log message(s) lost
160.61;00:02:40.610;;;;;Log message(s) lost
160.64;00:02:40.640;;;;;Log message(s) lost
160.64;00:02:40.640;;;;;Log message(s) lost
160.67;00:02:40.670;;;;;Log message(s) lost
160.70;00:02:40.700;;;;;Log message(s) lost
160.73;00:02:40.730;;;;;Log message(s) lost
160.76;00:02:40.760;;;;;Log message(s) lost
160.79;00:02:40.790;;;;;Log message(s) lost
160.82;00:02:40.820;;;;;Log message(s) lost
160.85;00:02:40.850;;;;;Log message(s) lost
160.88;00:02:40.880;;;;;Log message(s) lost
160.91;00:02:40.910;;;;;Log message(s) lost
160.91;00:02:40.910;;;;;Log message(s) lost
160.91;00:02:40.910;;;;;Log message(s) lost
160.94;00:02:40.940;;;;;Log message(s) lost
160.97;00:02:40.970;;;;;Log message(s) lost
160.97;00:02:40.970;;;;;Log message(s) lost
161.00;00:02:41.000;;;;;Log message(s) lost
161.03;00:02:41.030;;;;;Log message(s) lost
161.06;00:02:41.060;;;;;Log message(s) lost
161.09;00:02:41.090;;;;;Log message(s) lost
159.00;00:02:39.000;;;;120
161.12;00:02:41.120;;;;;Log message(s) lost
161.12;00:02:41.120;;;;;Log message(s) lost
161.15;00:02:41.150;;;;;Log message(s) lost
161.15;00:02:41.150;;;;;Log message(s) lost
161.15;00:02:41.150;;;;;Log message(s) lost
161.15;00:02:41.150;;;;;Log message(s) lost
161.15;00:02:41.150;;;;;Log message(s) lost
161.15;00:02:41.150;;;;;Log message(s) lost
161.15;00:02:41.150;;;;;Log message(s) lost
161.15;00:02:41.150;;;;;Log message(s) lost
161.15;00:02:41.150;;;;;Log message(s) lost
161.15;00:02:41.150;;;;;Log message(s) lost
161.15;00:02:41.150;;;;;Log message(s) lost
161.15;00:02:41.150;;;;;Log message(s) lost
161.15;00:02:41.150;;;;;Log message(s) lost
161.15;00:02:41.150;;;;;Log message(s) lost
161.15;00:02:41.150;;;;;Log message(s) lost
161.18;00:02:41.180;;;;;Log message(s) lost
161.21;00:02:41.210;;;;;Log message(s) lost
161.21;00:02:41.210;;;;;Log message(s) lost
161.21;00:02:41.210;;;;;Log message(s) lost
161.21;00:02:41.210;;;;;Log message(s) lost
161.23;00:02:41.230;;;;;Log message(s) lost
161.26;00:02:41.260;;;;;Log message(s) lost
161.26;00:02:41.260;;;;;Log message(s) lost
161.29;00:02:41.290;;;;;Log message(s) lost
161.32;00:02:41.320;;;;;Log message(s) lost
161.35;00:02:41.350;;;;;Log message(s) lost
161.38;00:02:41.380;;;;;Log message(s) lost
161.41;00:02:41.410;;;;;Log message(s) lost
161.41;00:02:41.410;;;;;Log message(s) lost
161.44;00:02:41.440;;;;;Log message(s) lost
161.44;00:02:41.440;;;;;Log message(s) lost
161.44;00:02:41.440;;;;;Log message(s) lost
161.44;00:02:41.440;;;;;Log message(s) lost
161.47;00:02:41.470;;;;;Log message(s) lost
161.47;00:02:41.470;;;;;Log message(s) lost
161.50;00:02:41.500;;;;;Log message(s) lost
161.53;00:02:41.530;;;;;Log message(s) lost
161.56;00:02:41.560;;;;;Log message(s) lost
161.56;00:02:41.560;;;;;Log message(s) lost
161.59;00:02:41.590;;;;;Log message(s) lost
161.62;00:02:41.620;;;;;Log message(s) lost
159.02;00:02:39.020;;;;140
159.02;00:02:39.020;0,5;0;0,5
161.65;00:02:41.650;;;;;Log message(s) lost
161.65;00:02:41.650;;;;;Log message(s) lost
159.02;00:02:39.020;;;;142
159.02;00:02:39.020;0,5;0;0,5
159.02;00:02:39.020;;;;144
161.68;00:02:41.680;;;;;Log message(s) lost
161.71;00:02:41.710;;;;;Log message(s) lost
161.74;00:02:41.740;;;;;Log message(s) lost
161.74;00:02:41.740;;;;;Log message(s) lost
161.74;00:02:41.740;;;;;Log message(s) lost
161.77;00:02:41.770;;;;;Log message(s) lost
161.77;00:02:41.770;;;;;Log message(s) lost
161.77;00:02:41.770;;;;;Log message(s) lost
161.80;00:02:41.800;;;;;Log message(s) lost
161.83;00:02:41.830;;;;;Log message(s) lost
161.86;00:02:41.860;;;;;Log message(s) lost
161.86;00:02:41.860;;;;;Log message(s) lost
161.89;00:02:41.890;;;;;Log message(s) lost
161.89;00:02:41.890;;;;;Log message(s) lost
161.89;00:02:41.890;;;;;Log message(s) lost
161.89;00:02:41.890;;;;;Log message(s) lost
161.89;00:02:41.890;;;;;Log message(s) lost
161.89;00:02:41.890;;;;;Log message(s) lost
161.89;00:02:41.890;;;;;Log message(s) lost
161.89;00:02:41.890;;;;;Log message(s) lost
161.89;00:02:41.890;;;;;Log message(s) lost
161.89;00:02:41.890;;;;;Log message(s) lost
161.89;00:02:41.890;;;;;Log message(s) lost
161.92;00:02:41.920;;;;;Log message(s) lost
161.95;00:02:41.950;;;;;Log message(s) lost
161.98;00:02:41.980;;;;;Log message(s) lost
162.01;00:02:42.010;;;;;Log message(s) lost
162.01;00:02:42.010;;;;;Log message(s) lost
162.04;00:02:42.040;;;;;Log message(s) lost
162.04;00:02:42.040;;;;;Log message(s) lost
162.07;00:02:42.070;;;;;Log message(s) lost
162.07;00:02:42.070;;;;;Log message(s) lost
162.07;00:02:42.070;;;;;Log message(s) lost
162.07;00:02:42.070;;;;;Log message(s) lost
162.07;00:02:42.070;;;;;Log message(s) lost
162.07;00:02:42.070;;;;;Log message(s) lost
162.07;00:02:42.070;;;;;Log message(s) lost
162.10;00:02:42.100;;;;;Log message(s) lost
159.16;00:02:39.160;0,5;0;0,5
162.13;00:02:42.130;;;;;Log message(s) lost
159.16;00:02:39.160;;;;279
159.16;00:02:39.160;0,5;0;0,5
159.16;00:02:39.160;;;;280
162.16;00:02:42.160;;;;;Log message(s) lost
159.22;00:02:39.220;0,5;0;0,5
162.19;00:02:42.190;;;;;Log message(s) lost
159.22;00:02:39.220;;;;341
162.22;00:02:42.220;;;;;Log message(s) lost
162.25;00:02:42.250;;;;;Log message(s) lost
162.28;00:02:42.280;;;;;Log message(s) lost
162.31;00:02:42.310;;;;;Log message(s) lost
162.34;00:02:42.340;;;;;Log message(s) lost
159.37;00:02:39.370;0,5;0;0,5
159.37;00:02:39.370;;;;491
162.37;00:02:42.370;;;;;Log message(s) lost
162.37;00:02:42.370;;;;;Log message(s) lost
162.40;00:02:42.400;;;;;Log message(s) lost
162.43;00:02:42.430;;;;;Log message(s) lost
162.46;00:02:42.460;;;;;Log message(s) lost
162.49;00:02:42.490;;;;;Log message(s) lost
162.49;00:02:42.490;;;;;Log message(s) lost
162.49;00:02:42.490;;;;;Log message(s) lost
162.49;00:02:42.490;;;;;Log message(s) lost
162.49;00:02:42.490;;;;;Log message(s) lost
159.52;00:02:39.520;;;;640
159.52;00:02:39.520;0,5;0;0,5
162.52;00:02:42.520;;;;;Log message(s) lost
162.52;00:02:42.520;;;;;Log message(s) lost
162.52;00:02:42.520;;;;;Log message(s) lost
162.52;00:02:42.520;;;;;Log message(s) lost
162.55;00:02:42.550;;;;;Log message(s) lost
159.57;00:02:39.570;;;;691
162.58;00:02:42.580;;;;;Log message(s) lost
162.58;00:02:42.580;;;;;Log message(s) lost
162.61;00:02:42.610;;;;;Log message(s) lost
159.63;00:02:39.630;0,5;0;0,5
159.63;00:02:39.630;;;;750
162.64;00:02:42.640;;;;;Log message(s) lost
162.67;00:02:42.670;;;;;Log message(s) lost
162.69;00:02:42.690;;;;;Log message(s) lost
162.69;00:02:42.690;;;;;Log message(s) lost
162.72;00:02:42.720;;;;;Log message(s) lost
162.75;00:02:42.750;;;;;Log message(s) lost
162.78;00:02:42.780;;;;;Log message(s) lost
159.81;00:02:39.810;0,5;0;0,5
159.81;00:02:39.810;;;;930
162.81;00:02:42.810;;;;;Log message(s) lost
162.81;00:02:42.810;;;;;Log message(s) lost
162.84;00:02:42.840;;;;;Log message(s) lost
162.87;00:02:42.870;;;;;Log message(s) lost
162.90;00:02:42.900;;;;;Log message(s) lost
162.93;00:02:42.930;;;;;Log message(s) lost
162.96;00:02:42.960;;;;;Log message(s) lost
162.99;00:02:42.990;;;;;Log message(s) lost
160.02;00:02:40.020;0,5;1;0,5
160.02;00:02:40.020;;;;1139
163.02;00:02:43.020;;;;;Log message(s) lost
163.05;00:02:43.050;;;;;Log message(s) lost
163.08;00:02:43.080;;;;;Log message(s) lost
160.11;00:02:40.110;;;;1229
160.11;00:02:40.110;0,5;1;0,5
163.11;00:02:43.110;;;;;Log message(s) lost
163.14;00:02:43.140;;;;;Log message(s) lost
163.17;00:02:43.170;;;;;Log message(s) lost
163.20;00:02:43.200;;;;;Log message(s) lost
163.23;00:02:43.230;;;;;Log message(s) lost
163.26;00:02:43.260;;;;;Log message(s) lost
163.26;00:02:43.260;;;;;Log message(s) lost
163.29;00:02:43.290;;;;;Log message(s) lost
163.29;00:02:43.290;;;;;Log message(s) lost
163.32;00:02:43.320;;;;;Log message(s) lost
163.35;00:02:43.350;;;;;Log message(s) lost
163.35;00:02:43.350;;;;;Log message(s) lost
163.35;00:02:43.350;;;;;Log message(s) lost
160.38;00:02:40.380;;;;1502
163.38;00:02:43.380;;;;;Log message(s) lost
163.41;00:02:43.410;;;;;Log message(s) lost
160.49;00:02:40.490;;;;1612
160.49;00:02:40.490;;;;1614
160.55;00:02:40.550;;;;1671
160.67;00:02:40.670;;;;1791
160.88;00:02:40.880;;;;1999
161.98;00:02:41.980;0,5;1;0,5
161.98;00:02:41.980;;;;3102
162.10;00:02:42.100;0,5;1;0,5
162.10;00:02:42.100;;;;3220
162.61;00:02:42.610;;;;3732
162.62;00:02:42.620;0,5;1;0,5
162.62;00:02:42.620;;;;3743
162.69;00:02:42.690;0,5;1;0,5
162.69;00:02:42.690;;;;3811
162.96;00:02:42.960;0,5;1;0,5
162.96;00:02:42.960;;;;4
163.05;00:02:43.050;;;;13
163.35;00:02:43.350;;;;32
166.94;00:02:46.940;;;;;Log message(s) lost
166.97;00:02:46.970;;;;;Log message(s) lost
166.97;00:02:46.970;;;;;Log message(s) lost
164.99;00:02:44.990;0,5;0;0,5
164.99;00:02:44.990;;;;13
167.51;00:02:47.510;;;;;Log message(s) lost
164.99;00:02:44.990;0,5;0;0,5
164.99;00:02:44.990;;;;13
167.54;00:02:47.540;;;;;Log message(s) lost
165.05;00:02:45.050;0,5;0;0,5
165.05;00:02:45.050;;;;29
167.57;00:02:47.570;;;;;Log message(s) lost
167.57;00:02:47.570;;;;;Log message(s) lost
165.05;00:02:45.050;0,5;0;0,5
165.05;00:02:45.050;;;;27
167.60;00:02:47.600;;;;;Log message(s) lost
165.18;00:02:45.180;0,5;0;0,5
165.18;00:02:45.180;;;;21
167.63;00:02:47.630;;;;;Log message(s) lost
165.18;00:02:45.180;0,5;0;0,5
165.18;00:02:45.180;;;;21
165.21;00:02:45.210;0,5;0;0,5
165.21;00:02:45.210;;;;40
165.21;00:02:45.210;0,5;0;0,5
165.21;00:02:45.210;;;;19
167.69;00:02:47.690;;;;;Log message(s) lost
165.24;00:02:45.240;0,5;0;0,5
165.24;00:02:45.240;;;;19
165.26;00:02:45.260;0,5;0;0,5
165.26;00:02:45.260;;;;20
165.29;00:02:45.290;0,5;0;0,5
165.29;00:02:45.290;;;;19
165.32;00:02:45.320;0,5;0;0,5
165.32;00:02:45.320;;;;31
165.39;00:02:45.390;0,5;0;0,5
165.39;00:02:45.390;;;;18
165.42;00:02:45.420;0,5;0;0,5
165.42;00:02:45.420;;;;5
165.42;00:02:45.420;0,5;0;0,5
165.42;00:02:45.420;;;;5
165.50;00:02:45.500;0,5;0;0,5
165.50;00:02:45.500;;;;25
165.50;00:02:45.500;0,5;0;0,5
165.50;00:02:45.500;;;;25
165.53;00:02:45.530;0,5;0;0,5
165.53;00:02:45.530;;;;9
165.53;00:02:45.530;0,5;0;0,5
165.53;00:02:45.530;;;;9
165.58;00:02:45.580;0,5;0;0,5
165.58;00:02:45.580;;;;8
165.58;00:02:45.580;0,5;0;0,5
165.58;00:02:45.580;;;;8
165.66;00:02:45.660;0,5;0;0,5
165.66;00:02:45.660;;;;30
165.66;00:02:45.660;0,5;0;0,5
165.66;00:02:45.660;;;;30
165.69;00:02:45.690;0,5;0;0,5
165.69;00:02:45.690;;;;14
165.72;00:02:45.720;0,5;0;0,5
165.72;00:02:45.720;;;;29
165.72;00:02:45.720;0,5;0;0,5
165.72;00:02:45.720;;;;11
165.75;00:02:45.750;0,5;0;0,5
165.75;00:02:45.750;;;;9
165.77;00:02:45.770;0,5;0;0,5
165.77;00:02:45.770;;;;8
165.80;00:02:45.800;0,5;0;0,5
165.80;00:02:45.800;;;;10
165.82;00:02:45.820;0,5;0;0,5
165.82;00:02:45.820;;;;10
165.90;00:02:45.900;0,5;0;0,5
165.90;00:02:45.900;;;;17
165.90;00:02:45.900;0,5;0;0,5
165.90;00:02:45.900;;;;13
165.95;00:02:45.950;0,5;0;0,5
165.95;00:02:45.950;;;;9
165.95;00:02:45.950;0,5;0;0,5
165.95;00:02:45.950;;;;9
166.03;00:02:46.030;0,5;0;0,5
166.03;00:02:46.030;;;;12
166.03;00:02:46.030;0,5;0;0,5
166.03;00:02:46.030;;;;12
166.05;00:02:46.050;0,5;0;0,5
166.05;00:02:46.050;;;;10
166.08;00:02:46.080;0,5;0;0,5
166.08;00:02:46.080;;;;20
166.14;00:02:46.140;0,5;0;0,5
166.14;00:02:46.140;;;;25
166.14;00:02:46.140;0,5;0;0,5
166.14;00:02:46.140;;;;25
166.17;00:02:46.170;0,5;0;0,5
166.17;00:02:46.170;;;;3
166.17;00:02:46.170;0,5;0;0,5
166.17;00:02:46.170;;;;3
166.25;00:02:46.250;0,5;0;0,5
166.25;00:02:46.250;;;;30
166.25;00:02:46.250;0,5;0;0,5
166.25;00:02:46.250;;;;30
166.28;00:02:46.280;0,5;0;0,5
166.28;00:02:46.280;;;;16
166.28;00:02:46.280;0,5;0;0,5
166.28;00:02:46.280;;;;15
166.33;00:02:46.330;0,5;0;0,5
166.33;00:02:46.330;;;;28
166.33;00:02:46.330;0,5;0;0,5
166.33;00:02:46.330;;;;8
166.38;00:02:46.380;0,5;0;0,5
166.38;00:02:46.380;;;;25
166.38;00:02:46.380;0,5;0;0,5
166.38;00:02:46.380;;;;3
166.43;00:02:46.430;0,5;0;0,5
166.43;00:02:46.430;;;;25
166.43;00:02:46.430;0,5;0;0,5
166.43;00:02:46.430;;;;4
166.48;00:02:46.480;0,5;0;0,5
166.48;00:02:46.480;;;;20
166.51;00:02:46.510;0,5;0;0,5
166.51;00:02:46.510;;;;25
168.81;00:02:48.810;;;;;Log message(s) lost
166.53;00:02:46.530;0,5;0;0,5
166.53;00:02:46.530;;;;9
168.84;00:02:48.840;;;;;Log message(s) lost
166.56;00:02:46.560;0,5;0;0,5
166.56;00:02:46.560;;;;17
166.62;00:02:46.620;0,5;0;0,5
166.62;00:02:46.620;;;;29
166.62;00:02:46.620;0,5;0;0,5
166.62;00:02:46.620;;;;8
166.65;00:02:46.650;0,5;0;0,5
166.65;00:02:46.650;;;;7
166.68;00:02:46.680;0,5;0;0,5
166.68;00:02:46.680;;;;12
166.71;00:02:46.710;0,5;0;0,5
166.71;00:02:46.710;;;;13
166.74;00:02:46.740;0,5;0;0,5
166.74;00:02:46.740;;;;20
166.76;00:02:46.760;0,5;0;0,5
166.76;00:02:46.760;;;;9
166.79;00:02:46.790;0,5;0;0,5
166.79;00:02:46.790;;;;17
166.81;00:02:46.810;0,5;0;0,5
166.82;00:02:46.820;;;;11
166.86;00:02:46.860;0,5;0;0,5
166.86;00:02:46.860;;;;33
166.86;00:02:46.860;0,5;0;0,5
166.86;00:02:46.860;;;;6
166.88;00:02:46.880;0,5;0;0,5
166.88;00:02:46.880;;;;4
169.41;00:02:49.410;;;;;Log message(s) lost
169.43;00:02:49.430;;;;;Log message(s) lost
169.43;00:02:49.430;;;;;Log message(s) lost
166.99;00:02:46.990;0,5;0;0,5
166.99;00:02:46.990;;;;2
167.02;00:02:47.020;0,5;0;0,5
167.02;00:02:47.020;;;;30
167.07;00:02:47.070;0,5;0;0,5
167.07;00:02:47.070;;;;17
167.12;00:02:47.120;0,5;0;0,5
167.12;00:02:47.120;;;;10
167.12;00:02:47.120;0,5;0;0,5
167.12;00:02:47.120;;;;10
167.18;00:02:47.180;0,5;0;0,5
167.18;00:02:47.180;;;;11
167.23;00:02:47.230;0,5;0;0,5
167.23;00:02:47.230;;;;4
167.25;00:02:47.250;0,5;0;0,5
167.25;00:02:47.250;;;;21
167.30;00:02:47.300;0,5;0;0,5
167.30;00:02:47.300;;;;13
167.30;00:02:47.300;0,5;0;0,5
167.30;00:02:47.300;;;;13
167.35;00:02:47.350;0,5;0;0,5
167.35;00:02:47.350;;;;9
167.35;00:02:47.350;0,5;0;0,5
167.35;00:02:47.350;;;;8
167.40;00:02:47.400;0,5;0;0,5
167.40;00:02:47.400;;;;1
167.43;00:02:47.430;0,5;0;0,5
167.43;00:02:47.430;;;;30
167.48;00:02:47.480;0,5;0;0,5
167.48;00:02:47.480;;;;17
167.48;00:02:47.480;0,5;0;0,5
167.48;00:02:47.480;;;;17
167.52;00:02:47.520;0,5;0;0,5
167.52;00:02:47.520;;;;11
167.60;00:02:47.600;;;;7
167.67;00:02:47.670;0,5;0;0,5
167.67;00:02:47.670;;;;30
167.67;00:02:47.670;0,5;0;0,5
167.67;00:02:47.670;;;;30
167.73;00:02:47.730;0,5;0;0,5
167.73;00:02:47.730;;;;31
167.73;00:02:47.730;0,5;0;0,5
167.73;00:02:47.730;;;;30
167.78;00:02:47.780;0,5;0;0,5
167.78;00:02:47.780;;;;22
167.78;00:02:47.780;0,5;0;0,5
167.78;00:02:47.780;;;;21
167.83;00:02:47.830;0,5;0;0,5
167.83;00:02:47.830;;;;16
167.83;00:02:47.830;0,5;0;0,5
167.83;00:02:47.830;;;;16
167.92;00:02:47.920;0,5;0;0,5
167.92;00:02:47.920;;;;15
167.92;00:02:47.920;0,5;0;0,5
167.92;00:02:47.920;;;;15
168.00;00:02:48.000;0,5;0;0,5
168.00;00:02:48.000;;;;18
168.00;00:02:48.000;0,5;0;0,5
168.00;00:02:48.000;;;;16
168.05;00:02:48.050;0,5;0;0,5
168.05;00:02:48.050;;;;28
168.05;00:02:48.050;0,5;0;0,5
168.05;00:02:48.050;;;;6
168.11;00:02:48.110;0,5;0;0,5
168.11;00:02:48.110;;;;10
168.11;00:02:48.110;0,5;0;0,5
168.11;00:02:48.110;;;;9
168.17;00:02:48.170;0,5;0;0,5
168.17;00:02:48.170;;;;18
168.17;00:02:48.170;0,5;0;0,5
168.17;00:02:48.170;;;;17
168.19;00:02:48.190;0,5;0;0,5
168.19;00:02:48.190;;;;6
168.28;00:02:48.280;0,5;0;0,5
168.28;00:02:48.280;;;;5
168.28;00:02:48.280;0,5;0;0,5
168.28;00:02:48.280;;;;5
168.33;00:02:48.330;0,5;0;0,5
168.33;00:02:48.330;;;;13
168.35;00:02:48.350;0,5;0;0,5
168.35;00:02:48.350;;;;8
168.43;00:02:48.430;0,5;0;0,5
168.43;00:02:48.430;;;;26
168.43;00:02:48.430;0,5;0;0,5
168.43;00:02:48.430;;;;26
168.51;00:02:48.510;0,5;0;0,5
168.51;00:02:48.510;;;;14
168.51;00:02:48.510;0,5;0;0,5
168.51;00:02:48.510;;;;14
168.63;00:02:48.630;0,5;0;0,5
168.63;00:02:48.630;;;;7
168.63;00:02:48.630;0,5;0;0,5
168.63;00:02:48.630;;;;7
168.70;00:02:48.700;0,5;0;0,5
168.70;00:02:48.700;;;;19
168.70;00:02:48.700;0,5;0;0,5
168.70;00:02:48.700;;;;19
168.76;00:02:48.760;0,5;0;0,5
168.76;00:02:48.760;;;;65
168.76;00:02:48.760;0,5;0;0,5
168.76;00:02:48.760;;;;46
168.78;00:02:48.780;0,5;0;0,5
168.78;00:02:48.780;;;;36
168.78;00:02:48.780;0,5;0;0,5
168.78;00:02:48.780;;;;11
168.81;00:02:48.810;0,5;0;0,5
168.81;00:02:48.810;;;;6
168.84;00:02:48.840;0,5;0;0,5
168.84;00:02:48.840;;;;27
169.17;00:02:49.170;0,5;0;0,5
169.17;00:02:49.170;;;;4
169.26;00:02:49.260;0,5;0;0,5
169.26;00:02:49.260;;;;9
169.37;00:02:49.370;0,5;0;0,5
169.37;00:02:49.370;;;;31
169.37;00:02:49.370;0,5;0;0,5
169.37;00:02:49.370;;;;31
169.39;00:02:49.390;0,5;0;0,5
169.39;00:02:49.390;;;;20
169.39;00:02:49.390;0,5;0;0,5
169.39;00:02:49.390;;;;20
172.48;00:02:52.480;;;;;Log message(s) lost
172.51;00:02:52.510;;;;;Log message(s) lost
